,Year,Acres,Latitude,Longitude,JANMAXTEMP,FEBMAXTEMP,MARMAXTEMP,JANMINTEMP,FEBMINTEMP,MARMINTEMP
8747,2017,1.302194563,34.51001051,-83.54207065,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8748,2017,1.302200356,34.51018832,-83.54164495,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8749,2017,1.302206149,34.51036614,-83.54121925,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8750,2017,1.302211942,34.51054395,-83.54079354,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8751,2017,1.302217735,34.51072176,-83.54036784,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8752,2017,1.302223527,34.51089958,-83.53994214,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8753,2017,1.30222932,34.51107739,-83.53951644,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8754,2017,1.302235113,34.5112552,-83.53909074,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8755,2017,1.302240906,34.51143302,-83.53866504,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8756,2017,1.302246699,34.51161083,-83.53823934,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8757,2017,1.302252491,34.51178864,-83.53781363,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8758,2017,1.302258284,34.51196646,-83.53738793,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8759,2017,1.302264077,34.51214427,-83.53696223,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8760,2017,1.30226987,34.51232209,-83.53653653,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8761,2017,1.302275662,34.5124999,-83.53611083,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8762,2017,1.302281455,34.51267771,-83.53568513,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8763,2017,1.302287248,34.51285553,-83.53525942,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8764,2017,1.302293041,34.51303334,-83.53483372,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8765,2017,1.302298834,34.51321115,-83.53440802,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8766,2017,1.302304626,34.51338897,-83.53398232,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8767,2017,1.302310419,34.51356678,-83.53355662,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8768,2017,1.302316212,34.51374459,-83.53313092,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8769,2017,1.302322005,34.51392241,-83.53270522,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8770,2017,1.302327797,34.51410022,-83.53227951,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8771,2017,1.30233359,34.51427804,-83.53185381,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8772,2017,1.302339383,34.51445585,-83.53142811,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8773,2017,1.302345176,34.51463366,-83.53100241,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8774,2017,1.302350969,34.51481148,-83.53057671,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8775,2017,1.302356761,34.51498929,-83.53015101,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8776,2017,1.302362554,34.5151671,-83.5297253,8.370757103,15.8701334,14.38942528,2.985691309,3.291600943,3.997975349
8777,2017,1.302368347,34.51534492,-83.5292996,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8778,2017,1.30237414,34.51552273,-83.5288739,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8779,2017,1.302379933,34.51570054,-83.5284482,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8780,2017,1.302385725,34.51587836,-83.5280225,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8781,2017,1.302391518,34.51605617,-83.5275968,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8782,2017,1.302397311,34.51623399,-83.5271711,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8783,2017,1.302403104,34.5164118,-83.52674539,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8784,2017,1.302408896,34.51658961,-83.52631969,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8785,2017,1.302414689,34.51676743,-83.52589399,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8786,2017,1.302420482,34.51694524,-83.52546829,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8787,2017,1.302426275,34.51712305,-83.52504259,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8788,2017,1.302432068,34.51730087,-83.52461689,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8789,2017,1.30243786,34.51747868,-83.52419118,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8790,2017,1.302443653,34.51765649,-83.52376548,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8791,2017,1.302449446,34.51783431,-83.52333978,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8792,2017,1.302455239,34.51801212,-83.52291408,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8793,2017,1.302461031,34.51818994,-83.52248838,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8794,2017,1.302466824,34.51836775,-83.52206268,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8795,2017,1.302472617,34.51854556,-83.52163698,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8796,2017,1.30247841,34.51872338,-83.52121127,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8797,2017,1.302484203,34.51890119,-83.52078557,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8798,2017,1.302489995,34.519079,-83.52035987,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8799,2017,1.302495788,34.51925682,-83.51993417,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8800,2017,1.302501581,34.51943463,-83.51950847,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8801,2017,1.302507374,34.51961244,-83.51908277,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8802,2017,1.302513167,34.51979026,-83.51865706,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8803,2017,1.302518959,34.51996807,-83.51823136,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8804,2017,1.302524752,34.52014589,-83.51780566,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8805,2017,1.302530545,34.5203237,-83.51737996,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8806,2017,1.302536338,34.52050151,-83.51695426,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8807,2017,1.30254213,34.52067933,-83.51652856,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8808,2017,1.302547923,34.52085714,-83.51610286,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8809,2017,1.302553716,34.52103495,-83.51567715,8.215204239,15.74787998,14.22992802,3.015494823,3.295468569,3.972167015
8810,2017,1.302559509,34.52121277,-83.51525145,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8811,2017,1.302565302,34.52139058,-83.51482575,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8812,2017,1.302571094,34.52156839,-83.51440005,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8813,2017,1.302576887,34.52174621,-83.51397435,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8814,2017,1.30258268,34.52192402,-83.51354865,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8815,2017,1.302588473,34.52210184,-83.51312294,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8816,2017,1.302594266,34.52227965,-83.51269724,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8817,2017,1.302600058,34.52245746,-83.51227154,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8818,2017,1.302605851,34.52263528,-83.51184584,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8819,2017,1.302611644,34.52281309,-83.51142014,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8820,2017,1.302617437,34.5229909,-83.51099444,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8821,2017,1.302623229,34.52316872,-83.51056873,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8822,2017,1.302629022,34.52334653,-83.51014303,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8823,2017,1.302634815,34.52352434,-83.50971733,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8824,2017,1.302640608,34.52370216,-83.50929163,8.176092148,15.7175684,14.15067577,3.033123493,3.313702345,3.986283302
8825,2017,1.302646401,34.52387997,-83.50886593,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8826,2017,1.302652193,34.52405779,-83.50844023,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8827,2017,1.302657986,34.5242356,-83.50801453,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8828,2017,1.302663779,34.52441341,-83.50758882,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8829,2017,1.302669572,34.52459123,-83.50716312,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8830,2017,1.302675364,34.52476904,-83.50673742,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8831,2017,1.302681157,34.52494685,-83.50631172,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8832,2017,1.30268695,34.52512467,-83.50588602,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8833,2017,1.302692743,34.52530248,-83.50546032,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8834,2017,1.302698536,34.52548029,-83.50503461,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8835,2017,1.302704328,34.52565811,-83.50460891,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8836,2017,1.302710121,34.52583592,-83.50418321,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8837,2017,1.302715914,34.52601374,-83.50375751,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8838,2017,1.302721707,34.52619155,-83.50333181,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8839,2017,1.3027275,34.52636936,-83.50290611,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8840,2017,1.302733292,34.52654718,-83.50248041,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8841,2017,1.302739085,34.52672499,-83.5020547,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8842,2017,1.302744878,34.5269028,-83.501629,8.393112183,15.90421486,14.37587833,3.045298576,3.334485769,4.037372589
8843,2017,1.302750671,34.52708062,-83.5012033,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8844,2017,1.302756463,34.52725843,-83.5007776,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8845,2017,1.302762256,34.52743624,-83.5003519,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8846,2017,1.302768049,34.52761406,-83.4999262,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8847,2017,1.302773842,34.52779187,-83.49950049,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8848,2017,1.302779635,34.52796969,-83.49907479,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8849,2017,1.302785427,34.5281475,-83.49864909,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8850,2017,1.30279122,34.52832531,-83.49822339,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8851,2017,1.302797013,34.52850313,-83.49779769,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8852,2017,1.302802806,34.52868094,-83.49737199,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8853,2017,1.302808598,34.52885875,-83.49694629,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8854,2017,1.302814391,34.52903657,-83.49652058,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8855,2017,1.302820184,34.52921438,-83.49609488,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8856,2017,1.302825977,34.52939219,-83.49566918,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8857,2017,1.30283177,34.52957001,-83.49524348,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8858,2017,1.302837562,34.52974782,-83.49481778,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8859,2017,1.302843355,34.52992564,-83.49439208,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8860,2017,1.302849148,34.53010345,-83.49396637,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8861,2017,1.302854941,34.53028126,-83.49354067,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8862,2017,1.302860734,34.53045908,-83.49311497,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8863,2017,1.302866526,34.53063689,-83.49268927,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8864,2017,1.302872319,34.5308147,-83.49226357,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8865,2017,1.302878112,34.53099252,-83.49183787,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8866,2017,1.302883905,34.53117033,-83.49141217,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8867,2017,1.302889697,34.53134814,-83.49098646,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8868,2017,1.30289549,34.53152596,-83.49056076,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8869,2017,1.302901283,34.53170377,-83.49013506,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8870,2017,1.302907076,34.53188159,-83.48970936,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8871,2017,1.302912869,34.5320594,-83.48928366,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8872,2017,1.302918661,34.53223721,-83.48885796,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8873,2017,1.302924454,34.53241503,-83.48843225,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8874,2017,1.302930247,34.53259284,-83.48800655,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8875,2017,1.30293604,34.53277065,-83.48758085,8.337420464,15.87542248,14.31131554,3.049804688,3.387810707,4.051222324
8876,2017,1.302941832,34.53294847,-83.48715515,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8877,2017,1.302947625,34.53312628,-83.48672945,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8878,2017,1.302953418,34.53330409,-83.48630375,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8879,2017,1.302959211,34.53348191,-83.48587805,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8880,2017,1.302965004,34.53365972,-83.48545234,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8881,2017,1.302970796,34.53383754,-83.48502664,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8882,2017,1.302976589,34.53401535,-83.48460094,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8883,2017,1.302982382,34.53419316,-83.48417524,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8884,2017,1.302988175,34.53437098,-83.48374954,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8885,2017,1.302993968,34.53454879,-83.48332384,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8886,2017,1.30299976,34.5347266,-83.48289813,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8887,2017,1.303005553,34.53490442,-83.48247243,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8888,2017,1.303011346,34.53508223,-83.48204673,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8889,2017,1.303017139,34.53526004,-83.48162103,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8890,2017,1.303022931,34.53543786,-83.48119533,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8891,2017,1.303028724,34.53561567,-83.48076963,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8892,2017,1.303034517,34.53579349,-83.48034393,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8893,2017,1.30304031,34.5359713,-83.47991822,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8894,2017,1.303046103,34.53614911,-83.47949252,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8895,2017,1.303051895,34.53632693,-83.47906682,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8896,2017,1.303057688,34.53650474,-83.47864112,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8897,2017,1.303063481,34.53668255,-83.47821542,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8898,2017,1.303069274,34.53686037,-83.47778972,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8899,2017,1.303075066,34.53703818,-83.47736401,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8900,2017,1.303080859,34.53721599,-83.47693831,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8901,2017,1.303086652,34.53739381,-83.47651261,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8902,2017,1.303092445,34.53757162,-83.47608691,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8903,2017,1.303098238,34.53774944,-83.47566121,8.36740303,15.89146709,14.34937286,3.064516068,3.444723606,4.090640068
8904,2017,1.30310403,34.53792725,-83.47523551,8.468168259,15.96459484,14.41098118,3.06485486,3.457992315,4.080913067
8905,2017,1.303109823,34.53810506,-83.47480981,8.468168259,15.96459484,14.41098118,3.06485486,3.457992315,4.080913067
8906,2017,1.303115616,34.53828288,-83.4743841,8.468168259,15.96459484,14.41098118,3.06485486,3.457992315,4.080913067
8907,2017,1.303121409,34.53846069,-83.4739584,8.468168259,15.96459484,14.41098118,3.06485486,3.457992315,4.080913067
8908,2017,1.303127202,34.5386385,-83.4735327,8.468168259,15.96459484,14.41098118,3.06485486,3.457992315,4.080913067
8909,2017,1.303132994,34.53881632,-83.473107,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8910,2017,1.303138787,34.53899413,-83.4726813,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8911,2017,1.30314458,34.53917194,-83.4722556,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8912,2017,1.303150373,34.53934976,-83.47182989,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8913,2017,1.303156165,34.53952757,-83.47140419,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8914,2017,1.303161958,34.53970539,-83.47097849,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8915,2017,1.303167751,34.5398832,-83.47055279,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8916,2017,1.303173544,34.54006101,-83.47012709,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8917,2017,1.303179337,34.54023883,-83.46970139,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8918,2017,1.303185129,34.54041664,-83.46927569,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8919,2017,1.303190922,34.54059445,-83.46884998,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8920,2017,1.303196715,34.54077227,-83.46842428,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8921,2017,1.303202508,34.54095008,-83.46799858,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8922,2017,1.303208301,34.54112789,-83.46757288,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8923,2017,1.303214093,34.54130571,-83.46714718,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8924,2017,1.303219886,34.54148352,-83.46672148,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8925,2017,1.303225679,34.54166134,-83.46629577,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8926,2017,1.303231472,34.54183915,-83.46587007,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8927,2017,1.303237264,34.54201696,-83.46544437,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8928,2017,1.303243057,34.54219478,-83.46501867,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8929,2017,1.30324885,34.54237259,-83.46459297,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8930,2017,1.303254643,34.5425504,-83.46416727,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8931,2017,1.303260436,34.54272822,-83.46374157,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8932,2017,1.303266228,34.54290603,-83.46331586,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8933,2017,1.303272021,34.54308384,-83.46289016,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8934,2017,1.303277814,34.54326166,-83.46246446,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8935,2017,1.303283607,34.54343947,-83.46203876,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8936,2017,1.303289399,34.54361729,-83.46161306,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8937,2017,1.303295192,34.5437951,-83.46118736,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8938,2017,1.303300985,34.54397291,-83.46076165,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8939,2017,1.303306778,34.54415073,-83.46033595,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8940,2017,1.303312571,34.54432854,-83.45991025,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8941,2017,1.303318363,34.54450635,-83.45948455,8.394000053,15.87771893,14.33330822,3.100568056,3.502953768,4.108078957
8942,2017,1.303324156,34.54468417,-83.45905885,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8943,2017,1.303329949,34.54486198,-83.45863315,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8944,2017,1.303335742,34.54503979,-83.45820745,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8945,2017,1.303341535,34.54521761,-83.45778174,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8946,2017,1.303347327,34.54539542,-83.45735604,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8947,2017,1.30335312,34.54557324,-83.45693034,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8948,2017,1.303358913,34.54575105,-83.45650464,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8949,2017,1.303364706,34.54592886,-83.45607894,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8950,2017,1.303370498,34.54610668,-83.45565324,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8951,2017,1.303376291,34.54628449,-83.45522753,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8952,2017,1.303382084,34.5464623,-83.45480183,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8953,2017,1.303387877,34.54664012,-83.45437613,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8954,2017,1.30339367,34.54681793,-83.45395043,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8955,2017,1.303399462,34.54699574,-83.45352473,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8956,2017,1.303405255,34.54717356,-83.45309903,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8957,2017,1.303411048,34.54735137,-83.45267333,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8958,2017,1.303416841,34.54752919,-83.45224762,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8959,2017,1.303422633,34.547707,-83.45182192,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8960,2017,1.303428426,34.54788481,-83.45139622,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8961,2017,1.303434219,34.54806263,-83.45097052,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8962,2017,1.303440012,34.54824044,-83.45054482,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8963,2017,1.303445805,34.54841825,-83.45011912,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8964,2017,1.303451597,34.54859607,-83.44969341,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8965,2017,1.30345739,34.54877388,-83.44926771,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8966,2017,1.303463183,34.54895169,-83.44884201,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8967,2017,1.303468976,34.54912951,-83.44841631,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8968,2017,1.303474769,34.54930732,-83.44799061,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8969,2017,1.303480561,34.54948514,-83.44756491,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8970,2017,1.303486354,34.54966295,-83.44713921,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8971,2017,1.303492147,34.54984076,-83.4467135,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8972,2017,1.30349794,34.55001858,-83.4462878,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8973,2017,1.303503732,34.55019639,-83.4458621,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
8974,2017,1.303509525,34.5503742,-83.4454364,8.526609421,16.00644875,14.48178482,3.173808575,3.578043938,4.216517448
